Title,reviews,stars
Review,Love love love working with these people!!! Super friendly! They also take the time to know you and your family!,5
Real good the best place to send people…,I had a wonderful experience where there are nice and friendly THANK YOU SO MUCH FOR YOUR KINDNESS,5
Professional Workers,Great service and the young lady was very knowledgeable of her job. I will recommend this branch to my friends,5
Friendly,if you ever need money give Covington Credit a call np matter water you credit is they will work with you  the staff is friendly  kinda felt like a family visit,5
The Kingdom is in your Debt....,"Excellent service, quick and know their current clients. Very professional staff, clean office.",5
Yall are really great an an prompt…,Brandi is great. Jennifer is wonderful.  Have delt with them for yrs. Enjoy the friendly atmosphere,5
Always very responsive and professional.,"The representative that helped me did a great job. She was very kind, and had my loan done quicker than I expected.",5
The staff is amazing,Very helpful approved me for a loan when others wouldn’t.,5
I love Covington credit every time I go…,Wonderful and efficient customer service.,5
Friendly fast courteous customer…,The customer service was outstanding! Everyone was so polite and helpful. It was a very calming and welcoming environment to be in. Most definitely we will be back in the future!!!,5
Quick credit in Seneca SC,These guys were so wonderful an great an I love the freindly customer service & I will surely be back 💙,5
Charolotte and her née boss are…,They did an awesome job..very quick and professional! I appreciate all of them.would recommend them!!,5
I was able,Nice and friendly environment and people! Very quick!,5
They trust me and I trust them,Jesse was great to work with. He made the process very simple from start to finish. The entire staff was very friendly. I’m definitely going to recommend this office to everyone.,5
My refinance was easy and fast,Quick and easy. Great service. Staff are friendly and nice .,5
friendly,"Quick, easy and simple.....nice staff and glad I called them to so business with.",5
The staff was very friendly and…,Great service plus easy process and convenient.! A plus is how friendly and polite the employees are.,5
Needed cash and as always they were…,I was needing a medical test and Covington took care of me. Thank you.!,5
They are there for you when you need…,They were honest and helpful  to get the money I needed.  Because my check didnt come when it was supposed to becase of it being VETERANS DAY and all. Thank yall ladies  for the help....,5
They help me when I really needed he,New manager was very nice and very quick and polite office was very clean and quiet I was very pleased would recommend if your interested in a loan call them first friendly staff .,5
The best customer service-ever!,They were helpful! I did everything by phone and it worked.,5
Excellent service!!,This place is amazing!! Staff friendly very fast they get you what you need fast and out the door they help everyone ! I was denied everywhere from a family member doing fraud on my credit so it made it impossible for me to get a loan anywhere and  Covington credit they Approved me so fast and gave me a chance to rebuild my credit thank you so much !! Best place ever!!!!,5
Southern Finance has great customer…,Ariel was incredibly sweet! Gave me all the information I asked for plus  made me feel comfortable. I would recommend Covington Credit to anyone.,5
Kindness and very experienced and very…,The ladies in the offices were very nice and helpful in explaining my loan options. It was a very simple application. I am going to refer all my family to them.,5
Staff was professional and helpful,They were very friendly and attentive. Got in and out in a jiffy.,5
Did a good job with great service,"I actually received a flyer in the mail, and made a phone call to find out about some fine print on the back of the paperwork. She was able to answer my question as well as give me several other options if I was uncomfortable doing it by just depositing the check. So the next day i made my way downtown and met both women who were lovely and very easy going. The process was painless and simple. This time of year is always difficult but 2020 has made it even more so. I was so glad to have someone who answered my phone calls and helped me without making me feel like a burden. I had actually started the process elsewhere but felt put off, so was glad to be able to do everything in under an hour.",5
The good people at Covington Credit…,I love the ladies in this office! Kamisa is amazing and so is her Team!,5
Very fast and courteous.,The team is amazing to work with. Great customer service!,5
They are all amazing,James was absolutely great at the pine street office,5
Awesome company,Very nice representatives and I was able to get the money I needed very fast.,5
Gabby at the Baytown office was…,Always so helpful in accommodating my needs.,5
Always friendly!!,"Excellent customer service. Gaylan is  excellent to work with, very professional and very courteous. Covington Credit at 3859 Highway 138 SE, 30281 Stockbridge, GA, should be proud to have such great employee!",5
Not operating in good faith,AMAZING CUSTOMER SERVICE!!!! They go above and beyond their pay grade. Thank you to the ladies located at the Gallitin location.,1
They are the best,Was very helpful  in me through the process of doing the forms online.,5
By far everyone at Quick Credit are…,"Due to the Pandemic face to face meetings are not recommended, Covington has gone above and beyond to make getting needed funds safe and easy. I will continue to use their services and I always suggest anyone I know to use them.",5
We really like the ladies at our local…,I've been a client for years. The staff has always been professional and the atmosphere is great. Thanks Dexter and the crew..for all you do,5
Superb customer service !!,Not sure how I would have made it if I didn't receive a offering in the mail a while back and been with them going on my trird loan I so do appreciate them for the help and trust given thanks so much IAM sure that this is one of my top notch Ace in the hole definitely a keeper,5
Everyone there is excellent employee's …,They made it such a easy process and really helped me get what I needed overall great service no complaints here,5
Every one there are Awesome employees…,Both Ladies were nice and friendly. My Mom to me about this Company how  friendly they were definitely will recommend to my friends.,5
When I first applied,Covington Credit has been great in all my financial needs fast friendly and right on target.I can't say enough good things about this business. I'm never disappointed and always excellent friendly service.Thank You to everyone   Betty you were amazing !!!,5
It was great and they was all very…,I am very thankful for the fast application process.,5
"Everyone there is very friendly, especially Betty whom Worked with me to refinance.",All staff was super friendly and helpful made the whole process extremely pleasant!,5
Great customer service and very…,"Fast, friendly, nice environment",5
My experience with kiya was great all…,GREAT   Customer service very sweet people,5
They are awesome,The service was fast and convenient.  I was not pressured to ask for more than I needed.,5
Awesome service,OMG went in she took the papers. BaM in and out. Great GaL,5
They treat you like family!,Natasha was so helpful in getting me money the same day.  I was impressed with her responiveness!,5
getting a loan,The service is always great and the employees are always very professional.,5
I've been with quick credit for some…,"Danielle and the staff are friendly and very helpful in greeting you and making you feel welcomed. They offer great solutions to your financial loan needs. It was quick and very safe, friendly and helpful.",5
This was one of the easiest loan ever…,The lady was really sweet and helpful. BUT I'm still waiting on money to be deposited.,5
Awesome,"My experience at my local office is always professional and friendly, I can call on them at any time, and every representative has a friendly attitude. I am glad I chose Southern Finance to help me when I need help with my financial concerns.",5
Friendly fast and easy 👌,"My Service Was Great At The Bessemer, Al Store . The Young Man( Forgive Me I Forgot His Name) Was Great Got Me In And Out Quickly Very Professional            Thank You",5
I just want to say how awesome Brittany…,I Love How Friendly & Fast The Staff Are . I Will Be Dealing With Them For Now On . Thank You So Much Covington Credit In Camden SC,5
Friendly,Great place if you need a helping hand this is the place to go too and they will work with you,5
I am so happy to have Covington Credit,The process was simple and fast.  The ladies were polite and easy to work with.  I was thru the process faster than I thought.  It was a great place to get a loan.,5
This place is like family they treat…,Staff are polite. Fast in and out no waiting.,5
Staff are always helpful,"EVERYONE at the Fredericksburg in SA is the ABSOLUTE BEST, every location has someone that is not IT. But this location, everyone there is so amazing, they LOVE their job, and they definitely enjoy, take their time, and tries their hardest to do what they can for their people. Been with the company for 2+ years and I love everyone there! Yasmine, Rosa, Lilly is absolutely amazing !!!",5
Great customer service!,I was impressed with how this company really meant they invest in the people not your credit score. Very friendly and they are basically saving my credit score now. they gave me a loan when the other company just kept giving me the run-around that company was security finance don't ever go to that company southern is so much better and more professional. Love this loan company and the manager.,5
Jennifer was very efficient and…,"I’ve been doing business with Covington Credit for quite awhile now. They are always friendly , fast , and efficient. Melissa Watts is always polite, professional, and with extensive financial knowledge and answers questions thoroughly and honestly! I will continue to do business with them in the future! Thanks Covington Credit!",5
Love this place,Overall all the workers were great the atmosphere was pleasant. I was approved quickly.,5
Staff was amazing thanks for believing…,I called for assistance about a loan and receive out standing Customer Service they Wow me ! Thank again,5
Great customer service and knowledge of…,Employees were courteous and professiona They knew their business and went the full mile to do it,5
Getting help at covington credit,I recommend this place to whoever needs a loan the people that works there are very polite and respectful they actually care and will do there very best to help you out with a loan as long as you qualify,5
I have been doing business with this…,I’m very happy with the service and how easy everything went very satisfied. Thanks,5
Always helpful and understanding,Rosanne had amazing customer service and I’m so grateful southern finance gave me the opportunity to not only build credit but pay bills I got behind on.,5
This office is always very helpful,The service was fast and the people were very kind and professional. I will definitely be doing business with them in the future.,5
quick,You guys are awesome... thank you for everything.,5
Awesome customer service,"Very polite, easy and fast service.",5
Very convenient,Great customer service. Shanna made me feel like family.,5
fast service and very nice,If u need a quick loan...call covington they are the best and excellent customer service.. highly recommend..,5
Easy an fast service and very nice…,Best customer service around!! Quick and convenient!!,5
Great customer service!,Friendly an very helpful group of people. Always there to assist.,5
As always had a great experience with…,The staff is very friendly and efficient!,5
They are fast friendly and very…,Helpful and friendly group of people helping out when in the need thanks,5
"There awesome, friendly,","This is a great company.  Quick results, good customer service.  Nothing bad to say at all.",5
I want you to know the ppl in cleburne…,Today Nov. 9 2020 I received a call from Covington Credit in Greenville Texas. I spoke with Tamisha/Tanisha she mentioned I came due on the 6th. I told her I would have the money until next week she proceeded to lecture me about my payment claiming it was my first payment and I could not be late. I told her there is nothing I can do at this time. She proceeded to talk to me in an aggressive unprofessional tone which caused me to raise my voice in return. She literally asked what I did with my payment that was due on the sixth. I told her she had no right to ask me that and she said she did. I again explained to her I was not aware I was due and I would not have the money for at least a week. She and I got in a heated yelling match about my payment. I really thought I was not due until the 26th. Then she threatened me in a hostile belligerent tone with collection and I then finished the conversation by hanging up saying I am done with this conversation. I will pay it when I get the money. I do not have money growing on trees. I can't just pay whenever I am demanded too. Rest assure I will make my payment but not until around the 20th of this month.,5
This is a wonderful company to do…,Very pleased with everything. Very grateful for the help.,5
Covington Credit Staff(Scottsboro Branch),Everything was great I was taken care of. This makes me want to come back with more business. They was awesome. Thank you very much,5
They wonderful co-workers ❤,They are very nice and caring people nice and clean thank you for helping me may God always be with ya'll 🥰🥰🥰💯💯💯,5
Good customer service and quick to help…,The workers was great they made everything quick and easy. It was the fastest loan I ever done.,5
Great customer service in the center…,The staff was kind and very professional in explaining every thing and answering my questions,5
Covington Credit is very professional…,This is a good loan if you need help. The associate Megan was very nice. She went out of her way to help me including coming in on her off day.,5
Very friendly,"As usual the service is wonderful, nice people, good service they provide.",5
On Time For Time Like These,They did a excellent job and they treat you with respect and they are very professional,5
In office visit,I’ve used Covington Credit for years and the staff is always friendly and helpful.,5
It fast and convenient great customer service,"The people that work there are always wonderful, and it takes no time at all.",4
Very good place to go is you are short…,It was great when I received the money.  I needed to borrow money to take care of something personal. It took a while for them to let me know that  I had gotten the money /.  I would recommend Covington to all of my friends if they are looking to borrow money.,5
Very helpful and friendly and fast,EVERY THING WAS GREAT. CHRIS WAS VERY HELPFUL EXPLAINING  THE NEW SYSTEM.,5
The team is always pleasant and helpful,I haven’t dealt with any other office but Scottsboro but that office is amazing!! They are kind and bend over backwards to help you which means a lot this day and time! Thanks!!,5
Great people,"Okay look its hard out there now a days because of covid and bills not getting paid but with a little luck that I had Covington credit was able to help me out. I was in a financial strain and a bank that overlooked some things left me 165.00 Dollars in the negative but thanks to Covington credit of san marcos TX i was able to let that feeling of bank foreclosure is coming, go it may not seem as much to some people out there but it was to my wife and me. I'm the only one working because I chose to let my wife finally relax for once. Covid really shocked us and millions of others but we'll make now because of Covington credit. From my wife and I thank you.",5
They are awesome and always very helpful,"I was treated with respect by the manager, Tiffani. She was very efficient and helpful.",5
Very pleasant associates,Always kind this company talks clear on the phone and always very happy to answer my questions It’s nice to have Amy and her ladies speak very professional when I need Coving Credit . THANKS for being there for Nadlyn Bailey,5
Excellent service,Very outstanding you can't go wrong with covington credit very good workers,5
I have used covington credit for awhile…,Always good always timely always courteous I would recommend them to anybody and your rates well that could be worked on but you know what it's a good thing I have the you guys so it really doesn't make a difference to me but I like them guys that I deal with,5
Great people at the Kingsport location…,I just love Kevin and his crew at Quick Credit in Easley SC. They are always ready to help you when you need it and they treat you with respect and never make you feel embarrassed that you have to borrow money   🌹,5
Great customer service and great people…,Trish always goes out of her way to be so helpful.  The staff at Covington in Perry are outstanding.,5
The staff was outstanding and…,Very friendly and professional I was very impressed with there service they were able to help me out quickly. I will definitely recommend them 👍🏻,5
They are excellent,My visit was quick and easy. I don't think it could be have been any safer I thank you,5
It was so easy and so FAST,I appreciate the courteous service received.  The application process was quick and everyone was ready to serve me as their customer.,5
Great customer service,"Speedy service and great pay back rates! If I need more money, I will be back for sure!!",5
Quick Credit is Great,They are the best people to get a loan from they will always answer your questions and get the most money for you and they care and are really sweet I have been with Quick Credit for years they treat you with respect,5
The staff was friendly and very…,Always find a way to help . The people that works there are so nice but don't play around . Solid ground to stand on when it comes to helping you.,5
Covington Credit in Mesquite is a great…,everything went very and at a reasonable amount of time,5
I am always satisfied with the service…,They are great always there to assist you. When you need them the most,5
Customer Service,Nice and respectful individuals I appreciate the kindness Thank U God Bless,5
Awesome group of ladies,Tonya and her team are the best. They are always there to help no matter what is going on. I will not use anyone else for our financial needs.,5
Girls are amazing and always helpful!,Ladies in the office were very helpful. Thank you,5
Friendly,I had the most amazing time with the employees at your facility especially Angela Jordin. The district manager who was there was also very cordial.,5
I always receive excellent service from…,"I enjoy the employee there, they are always friendly and know you by name and make you laugh also",5
Thank you so much!,"Very good experience, nice workers",5
Amazing place and people!!,The staff is always so friendly and helpful. Patient and considerate. Love chatting and doing business with everyone in this office.,5
Grateful and thankful are the best…,"I have had an account with the Beaumont, Texas branch of Covington Credit for several years.  They have always been very helpful, professional and patience with me, and always thoroughly explain, in detail, my loan(s).",5
I just want to say that when I came…,The staff was awesome!! I couldn’t ask for a better experience. They all need raises for their great efforts......Jeraldine Tapp,5
Always treats us so nice and…,Very fast answer. Very courteous,5
Friendly experienced staff,"Had a wonderful experience. I was treated as a valued customer and felt appreciated. Any questions I had were promptly answered to my satisfaction.  Everyone was polite, friendly and kind.",5
Great service.,The service was great.  I would recommend it for anyone who needs cash.,5
Great service,Quick process and great results. Very professional and outstanding customer service.,5
Erica was very friendly,Thanks for understanding my situation and I greatly appreciate it.,5
ALWAYS nice to me and my family,There is nothing for me say just the young man that waited on me was very nice explain everything explain the forms that I had to sign thank me and that was the end of my visit.,5
Friendly easy no hassle money…,Ebony was super professional and curtsies in helping me with my loan. From applying to finalizing I was treated with respect and every detail fully discussed. Nate the manager was personable and readily available to help and/answer any questions I had.,5
Excellence,Exceptional customer service both with me and my spouse. We will be customer with you guys awhile. Thanks John,5
My local Covington Credit is the best,"This lender is the fastest company that i know of ,and even though my credit wasn't the best ,i still qualified for a loan,and the Best part was that this loan is a monthly loan with lower interest rates that i know of and ive been to many lenders,  not last but least the staff is so very warm and friendly like family , thanks so much for being there for me.",5
Loan,"I loved the procedure of applying for a loan without going in the office @everything the representative said was true and easy@ the money was in my acct this morning, Thanks for your service.",5
I was very satisfied with the service I…,"Covington Credit Salem Rd. Is all that and some. They made the process so easy and was extremely professional. Each person was confident in everything that dealt with me which kept me calm throughout the entire process. I stand behind them 100%.  Get your loan from Covington Credit Salem Road, Conyers, GA",5
Customer service is always A1 and…,Awesome ppl and willing to work with you and help you. Thank you!!,5
The agents are always pleasant &…,I've been with Covington Credit for a while now. The staff is very friendly and helpful to their customers. They make you feel like family instead of a customer when they go you. They explain everything to you as they go over your loan application. They are the best.,5
These girls couldn't have been nicer,"Excellent customer service, they treated me very well and were very thorough. The whole process was extremely quick and easy, and we got our money super quickly! Top notch service!",5
"If I could give them negative stars, I would!","This was my first time as a customer and my visit was pleasant, brief and courteous. I was in a bind and in need of cash that day. While I was not able to get approved for the full amount requested, they worked with me to get me as much as they could! I appreciated their polite and professional manners because I was stressed and I am sure it showed! I will definitely come back if I am in need again.",1
After just coming outof the hospital,We have been with Covington credit for a while now and they are awsome.,4
Wonderful staff!!,Christina helped me with renewal. She wad patient as i went online to signed the document which was new to me. I was very happy with her concern,5
Staff was really friendly,I was very satisfied and received excellent customer service.,5
"Fast ,friendly and convenient",I was very pleased with the customer service and professionalism of staff. I was treated with respect and was pleased with the timely manner getting my needs met. Highly recommend this company to others,5
They are always professional,I had great expirence.,5
Great experience,"I like going there is like family they take good care of the people that comes in i all ways gp there when i need money and all ways get what I need is the best place to go in Prattville, Alabama",5
Service was great will definitely come…,Service was fast and curtious!,5
At the Greeneville TN branch,Always have a great experience with Covington credit. Associates courteous.,5
What a great experience,it was awesome awesome people,5
Great people!,"Covington Credit came through when I most needed access to funds. Staff very friendly, but yet in a professional manner. The process to acquire funds was done in a timely manner. I would highly recommed Covington to family and friends.",5
They are good people with good…,Always there.  Like the over the phone app. Thanks. Joann,5
Thank y'all for everything y'all do,Love the service provided. Thank you.,5
Simply put,"In dealing with Southern Finance in Barnwell,SC. They helped me get what was needed and helped me know things that may help my credit score.",5
They took my personal information and…,"Appreciate fast friendly service.  I'm a habitual user.  Like new electronic signature.  Always miss previous employees.  At least you hire cheerful friendly associates who charge higher than bank rates, but if my bank loaned me money I wouldn't need you guys.  Miss curbside service.  Location is certainly NOT hsndicapped accessible.  Thanks for taking covid serious.",1
Great place to go get a fast loan..very…,They are always so nice. And you don't have to wait long. Thanks so much ladies in Andalusia.,5
Hello y'all.,"Polite,fast and easy. Thank You!!!",3
Everyone was polite and greeted me as…,"They are friendly, helpful, and took the time for me to gather all the information they needed. I will be recommending them to anyone who needs a loan.",5
An amazing business to get help from,I just want to say that Covington helped ease my mind when I needed it most and helped me when it was needed. They didn’t hesitate to re-finance my loan and I will forever be grateful especially during these very hurtful times to our economy due to this pandemic. Thank you Covington.,5
Very professional people n highly…,It was so fast and easy. I was in and out. I would definitely recommend covington credit.,5
The local branch has the most helpful…,"Fast, easy and contactless transaction.",5
Sweet,The lady we spoke to made sure we knew what we were doing when refinancing online. She made it fast and easy!!,5
The staff at your Portland TN location…,Great people to work with,5
Quick and Easy process at Covington Credit.,"Very customer friendly , complete in explaining, and quite. Very helpful",5
I applied for a short term loan and the…,I have been a customer for quite some time now and I have no issues with them. They worked with me when I knew I would be late making a payment.  I recommend them to anyone.,5
The representative was very…,"Great people. Process is easy, and can be done online.",5
Very pleased!,They are great at their job very nice and polite to all coustmers,5
they are friendly and funny on top of…,Great customer service and support. Always friendly and courteous!,5
Cathy is the best,"Covington efficient courteous professional, I would recommend to others. Great job!",5
They are outstanding always work with…,Natasha and the whole staff at the Pasadena Texas office are fantastic,5
Thanks so much for all the help…,You guys are the best!,5
Great service,"I enjoy Covington Credit as they are friendly , helpful and treat you with respect..  the have given me peace of mind when I needed money when money was tight .. thank you Covington Credit for trusting and believing in me",5
I’ve been doing business with Covington…,Passion is such a great person! She’s very helpful & she has great customer service skills! The other two ladies are nice as well and very professional. I would recommend anyone to Southern Finance in Abbeville.,5
Very helpful and friendly,Timely deposit. Information was concise and easy to use. Friendly and helpful staff. Appreciate the convenience of the online service.,5
I DONOT APPRECIATE YOU SHARING MY PERSONAL INFORMATION WITH OTHER CREDIT COMPANIES.  I HAVE RECEIVED 10 TO 15 MORE REQUEST FRON FINANCE COMPANIES FOR LOANS PLEASE TAKE IT DOWN AND STOP.,"Rachel with the Sherman office is more than amazing. She is upbeat, friendly And so knowledgeable about the business. She makes this office 100%better.",1
Very helpful,"Tabatha was fast, quick and thorough with the process. I was in and out quickly with my check. Thank you.",5
Great group of people,I love how helpful the ladies and gentlemen are at Covington Credit I use.  They are nice and try to help the best way they can.,5
Been a customer for years,This is a great place to go if you need some financial help. They are so friendly. I’ve been with them for over 1 year. This time when I needed to renew my loan and skip a payment it was all done by text. The money was sent to my bank account. So easy. And seriously they are all so friendly. Super low payments and they will work with you if you might be late. Always call them if you need help. I would recommend this place to anyone.,5
Shelia & Sherry are Awesome!,"Love the women who help me with my loans.. Always smiling, friendly, an most important they always do their best to make sure that I'm am happy with everything they do for me... I'd recommend C. Loan to anyone and everyone!! Thanks ladies",5
I can't say enough about Covington…,"Yasmin at your Jackson, Alabama branch is wonderful to work with. She is always friendly and gives the best customer service.",5
It was a great and easy experience,Definitely a great company to use during your time of need,5
Very Professional,"Everyone was so nice and helpful, I felt so comfortable and the service was very personable. Would definitely recommend.",5
The people at covington credit in…,The little time I was there it was quick and easy.  Where has this been? This should have been done years ago. Less paperwork is the bomb. Yippie,5
Best in Texas,Great customer service.. entire staff goes beyond measures to help u,5
Always friendly and helpful,They have been real helpful. And its been quick and easy to do business with them.,5
The best place ever!!,"I just love everybody at Covington Credit. Olivia at the Moore/Del City locations is wonderful to deal with. As a matter of fact, everybody I have dealt with is amazing.",5
I think Covington credit is A nice…,Great staff has always helped me and worked with me when need. The manager and all the other girls there are amazing,5
Way to go Employees!!,Awesome employees always eager to help out. Thank you ladies!! 10926 Leopard St. 78410.,5
All the girls at Covington Credit in…,They are very friendly and caring. They are quick and precise.,5
Great people to do business with very…,Great service always a pleasure always helpful good customer service,5
THE STAFF AT QUICK CREDIT ARE THE BEST…,Excellent service and has always been that way!  Thanks for all you do for me . . . Judy Gill,5
I am so thankful for this company,The people at quick credit are great to work with,5
"Real caring people! Covington Credit Sevierville, TN","I have being using Quick Credit for over 2years now. I have never had a bad experience. Amanda the office manager is always willing to go the extra mile to meet your needs and Christen her assistant is very friendly. Overall, the Murfreesboro, TN office is  a great place. So come on down and see Amanda and her team to get you some extra cash!!",5
Have been with Covington for a while…,I love the service.I have been a customer for about 3yrs.Never had a problem.Very friendly and fast.,5
Job well done....,I've been doing business with Covington for many years. Started out with them to build my credit and stayed with them to continue doing so over the years. Today I closed on another account but I know & trust this is the first company I will return to if I ever find the need. Thank you to all the ladies at Covington in guntersville AL.,5
My experience was great the young lady…,"This was Easy, quick and very helpful, Thanks to all yall that helped me!These people were so nice!! And i also got Halloween Candy, Thank you for thinking of your customers!",5
They are very polite and easy going the…,Very good serviceQuick and friendlyEasy to access,5
Everyone is so friendly and helpful,I like their service and how they keep you up to date with more money,5
Covington Credit is always professional…,"This is my 1st loan with Covington, but I will definitely come back. Very professional and they treat you with respect, like family. Very nice people",5
Excellent customer service and friendly…,The staff is always willing to help and very professional,5
Charlie was fantastic,I have been a member of  Covenington  credit for a long time I'm very pleased with the kindness and respect I recieved from  them all,5
The 3 young women in Greenville,They are the best I would recommend to anyone they're always greeting you with a hello and a smile very sweet ladies❤️,5
My Covington is full of Wonderful!,Easy. Quick. Only about 50% APR - with very manageable low payments over several months.MUCH MUCH WAAAAYYY BETTER than those high-interest 30-day Payday Loans or Pawnshops!!,5
I enjoy my experience at your…,Love these people. They are always so nice,5
The staff was very professional,"Everyone is so nice an helpful,hope I can keep doing business with you.thank you so much.",5
GREAT SERVICE,"All i would like to say is that when i first entered the doors at Southern Finance Loan everyone working were very friendly,respectful,kind ect and with a smile made me feel at home and every time i call or walk in right away we start  conversing and i will refer only loyal people that are responsible that i know of will be on time with payment.Also i never have a problem on finding parking.The Employees also do a great  job when it comes to curiously calls to remind me of my payment date wreathe its on phone or Email.Love Love my friends!",5
I always have a good experience,Great staff!,5
Brittany was a life line to refinance…,Covington is always there to help when I need extra cash. Friendly employees that work hard to get you the amount you need. Very easy to make payments online to avoid traffic as well.,5
Mrs Brittany was just wonderful as…,So easy and quick. Everyone so professional and kind. Great experience!,5
Great company awesome staff super…,Great customer service. I really appreciate them.,5
Great customer service,Mrs. Charlotte and her crew are the best people ever.,5
Very kind and friendly staff,"I was in a pinch for a little extra cash due to being out of work for a few days and covington finance came to the rescue again by helping me refinance my original loan.. thanks to all the helpful staff at Covington Finance in Lawton, OK. God Bless",5
Easy loan,"Debra was so polite, kind and helpful and understanding. She took the time to educate me while showing exceptional customer service. She is the epitome of what generates referrals. I would highly recommend Quick Credit to anyone. You lose her and you just lose. Hats off to Debra!!!",5
GOOD customer service,I have been doing business with this company for almost a year and am very pleased with the way things get done.I have a feeling this is the beginning of a long venture and will refer this company to friends and family,5
Loan renewal,Thank you for being so helpful to get me approved. I am also thankful for the way you guys make me feel wild I was going for to much struggle.Thank you,5
Great place for a personal loan,"It's always a pleasant experience with Covington Credit. Now that everything is automated, it's even better.",5
I’ve always had a GREAT experience at…,"Friendly personnel, easy to execute forms emailed, sign them and finish. The money is put into your account without any problems.",5
My experience at Covington has always…,Everything was easily prepared an outlined very well.,5
Best business,Very ethical business. I’m very happy with the Broken Arrow team! Website is easy to use.,5
Brewton,Friendly Staff and Knowledgeable Didn’t take a long time very organized.,5
Very helpful and professional,I refinanced using the mymoneytogo.com as shown above. it is very easy to use and I received the documents promptly after I got off the phone with Raul.  Very efficient.,5
I always have a great experience…,Very pleasant didn't take long to get approved Ms.Joyce was very nice I will keep doing business with them,5
Fast friendly helpful,"Excellent,Great Service and The Staff Was Very Friendly",5
Staff are caring,The only loan place i borrowed from.Very professional and understanding.The only thing i didn't like this last time i got a loan is they didn't tell me i would have to pay $119 a month opposed to my regular $98🤔,5
Great All the Way Around!!!,Extremely efficient and professional. The process is very user friendly. I would definitely recommend this vendor.,5
Awesome service,"They are always patient, helpful and kind.",5
Very nice and helpful,"Easiest process I have been through and a very professional staff. If you run into a problem and can't pay on time they work with you with No questions ask. The new process of doing a contract online and coming in to just pick the check up is great, quick and painless.",5
Covington credit  has been a gem,"Professional employees who you can also be personal with. They provide excellent service and build a relationship with their customer's. They go above and beyond their duty and the loan process is quick, easy, and painless. On Thursday 10/29 I went inside, both employees there at 9:30am was absolutely amazing. Professional mannerisms as well as easy to talk to, A+ Customer Service, and even recommended a place for me to get a car. Great atmosphere, clean office spaces, and amazing employees. Who, in my opinion, deserve hefty raises for their work beyond just their desk spaces, but for the relationships they build with their customers.",5
I really like the customer service at…,"This was the easiest process EVER!  The Covington associate Wendy was excellent. She explained everything, sent me the link to use, and Bam the process was done.  Thank you for making this a contactless process during this virus time.",5
Very kind and helpful,"always great, friendly customer service",5
Great loan company,"Always friendly ,helpful.",5
Very nice and wonderful customer…,Very helpful and friendly. Would recommend doing business with them.,5
The staff is very friendly,Customer service is very great. Service personnel are very helpful.Will very much recommend them,5
Our financial angels....,"Really nice people, process is fast.",5
Covington Credit is always very kind…,The Girls was so helpful Always friendly and kind,5
Great customer service,"Very professional, precise and honest. They helped me when I needed them most and I appreciate the service.",5
This establishment is un wiling to work…,I  didn't get money in my bank account that. I really need to pay bills. Your company mess me up thank a lot.,1
A BIG thank you to Melissa in the…,"The whole crew in York,SC is FANTASTIC.  I have been a client for about 18 months.  They treat me like an old friend but still remain very professional.  I would rather pay a few extra bucks and be treated like that than go somewhere else save a few bucks and be just a number.",5
Excellent great service,The people there are very nice and very helpful. When you walk into office everyone seems happy. Makes you feel comfortable.,5
Love the excellent & caring staff!,Excelent service very fast to renew loans,5
Excellent service!!,They are amazing here very friendly and helpful .Hannah was really nice when i called and when I got there.,5
Very professional staff  and willing to…,Renee was very sweet. She made my process smooth and I greatly appreciated that.,5
Great customer service low payments…,Abby is very nice to work with. Explained everything very well and to my understanding. I’ve worked with this location for three years now and will continue to go back if needed.,5
AMAZING staff,"I  got my money the same day but not before 12: o’clock as I was told, but everything was still good, I would do it again, so glad you have Electronic Funds, nice people.",5
I have had such a pleasant experience…,I honestly enjoyed going here. The ladies I talked to were so very nice!! I definitely would recommend their customer service! 😊,5
Excellent service,These folks are always easy to work with and accommodating! Great place,5
They believe in second chances,I have done business with company for over 3 years. Am very happy with the help and understanding that's given to me when I arrive. The employees are very helpful they do Their best to help in the time of need. I was in a bad saturation I went to them and they help me. I thank God for them because I didn't know what I was going to do it only took 5 minutes or less. And I am so thankful 😊,5
Erwin Branch Rocks,Amazingly helpful and extremely nice always called us with a friendly reminder and had always called with an amazing attitude! Thanks Roy Cervantes,5
Customer service was excellent,The people there seem to be happy with their job always smiling went I come by.,5
Great friendly quick service,"Our jeep had taken her last trip. When the ladies at southern finance called  they helped us one more time. I had No way to travel mymoneytogo.com- Southern Finance- Walterboro, SC now. Worked great. The ladies at Southern Finance are friendly, helpful,professional.They know there job well they doing what is best for your company, and helping my family at same time. My husband Mike and I have a goal of being debt free one day we well make our goal. I well always stay in touch with Ladies  at Walterbora office if know someone who needs help I will send them to WONDERFUL LADIES IN WALTERBORO.",5
Great Team,That staff was really great and knowledgeable,5
EFFICIENT AND COURTEOUS,"Professional , friendly staff with great manager. Would recommend anyone do business with them based on my experience there. Kudos 👍",5
April in dickson Tennessee is amazing,"Sarah and Sandra were very professional, pleasant and efficient!",5
Very friendly and eager to help,"I renewed my loan with Covington for the 3rd time, I think. I do not like the interest rate, but the service is, hands down, the BEST service from any loan company I’ve ever dealt with!! Would recommend to anyone looking for a loan! Excellent work Covington, you are on point in customer service! Kudos!",5
