Title,reviews,stars
Never deposited after approved,I had applied for a loan online got approved but has not hit my bank,1
I was approved for a new loan on Dec…,Horrible refused to accept what my company gives as info.,2
Screwed up my bank account …,"I have had several loans with you, and you just denied me. I don't think I will use you again, thank you.",1
I would do a zero if I could...,I have always got a loan with you guys but all of a sudden im denied.  Why?,1
Last time i came in to pay i was told…,"Great job!  The process was flawless, I provided my documents and the funds were deposited directly into my account within 24 hours.",1
I am not satisfied with the amount,"Old Asian lady is rude as hell, she’s obviously miserable and her customer service is ass.",1
Applied at 9:50am got approved and…,Waited 10 - 15 minutes outside before the employee came from the back to let me in. This store is going down hill fast. I don’t think I will be going back once I get my loan paid off. I will go somewhere else.,1
The office here in Eustis is great,First you guys had me sign a document saying that I was approved for a loan done around two something a.m. I had received the email saying that sorry I was not approved for the loan so why would I needed my signature and sign something that I wasn’t approved for,1
I got approved for an online payday…,Every time I go I am treated with so much respect and dignity. This last  visit was quite different. And I believe was my.last visit here. I felt like an intruder. The person asked my social a few times and my name despite me giving her my identification. She proceeded to tell me that I wasn't in the system and I just seemed to annoy her. I was polite and asked questions because her silence other than telling me what she needed and that I wasn't in the system was uncomfortable. Not the normal here.,2
Kara was so polite and patient,I just borrowed the money like 3 days ago and yesterday i am already receiving calls and emails for payment tomorrow so irs useless borrowing from you if you want us to pay it right away..not even 10 days.it is always like that.you can check my history,2
I arrived @ 1:30 pm Friday afternoon…,"I do not how this scam of a company is still doing business.  Out of curiosity I completed the first step: that alone signs I ignored. The second step was truly scary and things one should never share online.  I was being asked by Jonathan Burke, whom referred to me as ""Mr. Gerardo,"" and not Mr. Rodriguez, to supply him with the following: Driver's licence and Social Security number along with my username and password for online banking, debit card number, expiration date and CVV.  Really? Username and password? I might have been born day before yesterday, but I know better. I stopped the process.What concerns me is the rating this ""business"" has received.  I will hazard a guess and write that the others whom supposedly received a loan from this ""business,"" gave out their personal (online) banking information. I find that incredibly difficult to believe. Most likely they are fake reviews; perhaps people paid to write positive reviews for Advance America.I do not believe Advance America will like or reply to this review.STAY AWAY from Advance America!!!",1
It's Saturday at 3:09pm and I still…,Absolute worst company to deal with. Very unprofessional management. Manager of store has lied on 3 diffrent ocassions.,2
My money has not yet been deposited.,Best n excellent service. Always greeted by Mary or Nicole when I arrive. No complaints from me,2
I’ve tried so many times to pay online…,"The process with receiving the loan, was stress free but then I received an email, stating that my payment was return, when I was the one, who went online to make the payment. Not good Advance America.",2
The process was not clearly explained…,"Yes you did great, I meant to do all the stars in green. Thank you very much",2
Puzzled with this company,Late payments shouldn’t be ACH in one day it should at least have a 6 hour grace period the following day then ACH. Like for my self  I am supervisor At Dollar general DC so you know I had the money I was just extremely busy at work trying to meet deadline. Then boom! But great company,2
Everything was nice and easy until it…,They need to tell you when you do an online loan that it is better to repay with a debit card on line. My pymt was deducted automatically from my checking acct and cleared my bank the day it was due.  But I couldn’t reloan because it takes 5 days for it to process. Never had this happen before.,1
Her attitude is always awful can tell…,"Every month when i go to pay they are never there gone to lunch for hours but yet they text wanting my payment#!!Alexander City , Al",1
Excellent service and friendly…,They didnt give me the whole amount i could have borrowed I will never be going there again,1
Rates are ridiculously high,I did the online application to pick the cash up in store. The application took 26 hours to get approved. Then the store closed for 2 1/2 hours after it was finally able to be picked up. Overall very bad experience.,2
Well I had to wait 5 business days to…,"Go into a store if you have one. This was my first time applying online. I applied at 7:30 am eastern standard time. And it says anything approved before 1030 will be deposited by 5pm. Well, it was approved within minutes. It’s 3:30. And still nothing. Would feel much more at ease having my bills paid with cash in hand.",1
My account is considered open and my…,"Ms. Mignon is a phenomenal employee who goes above and beyond to help her customers.  However,  there is another employee (I think she's the manager) who is rude, very short and rude to her customers,  and will hang up on you if you call with a question.  She speaks down to you when you are in their office and seems to dislike helping people.  If at all possible,  I would only have dealings with Ms. Mignon,  but I don't know what her schedule is.  So I'm going to pay back my loan and if I find myself needing another, I will go elsewhere.   As there are so many choices,  it's disappointing that the company has not provided better training to their managers. She knows exactly what she is doing,  and she knows she will continue to get away with it. If you are reading this, go somewhere else! But if you do decide to go here, ask for Ms. Mignon. She will treat you with the dignity and respect that everyone deserves.",1
I was very dissatisfied with the fact I…,It is now 10:17AM CST. I applied and ws approved for a new loan at #:`3 AM.No money at my bank.,2
Due to bad luck I got sucked into the…,"The location I usually use is closing so they could not do any loans. I then went to the next closest location and was told I could not borrow until the next day which was the 31st. I told them I get paid on the 29 or 30 but she insisted I would have to wait, I then called another location and was told I could borrow. I was very upset because the new location was quite a distance to drive back to. It was totally inconvenient,",1
I was approved for $255,I still have not received my money,1
PC kept losing connection.,I wasn’t  given  all the information about the new policy of Obtaining a loan,1
as long as i have been doing business…,I haven't been funded and no one will return my text ! No telephone number to call !,1
The in-store services are wonderful,Misleading interest rate info provided by staff. Staff says only $20 interest on $100. They forget to add that it is for a 2 week period only. The info sheet in the store 9on the wall) shows an APR of 533%+ which the staff does not let you know. All info should be clearly explained by staff prior to processing loan so that customer knows how much trouble he is getting into.Store is clean and good for social distancing. Staff was courteous and helpful.,1
Horrible attitude,I still have not received any money... disappointed in all customer service,2
I am really upset that my amount won't…,"The last rude rep I spoke to reversed my loan!!! I told her I wish I had done it a few days later to be due the following paycheck. She told me that there was no guarantee on how soon I could redo the loan. So to be safe I said I’ll keep it how it is. The money got spent on bills. Now you’re trying to reverse it????  Please leave the loan how it was , I never signed anything to cancel the loan or authorized it to be canceled. You will make multiple things in my account bounce. If your rude rep did this in retaliation, please fix ASAP!!!Thank you and this is the first time I’ve had any issue with your company. And the first time the customer service was horrible. I will correct my review if they fix the issues caused on my account. Allison W10/29- I had to solve the situation with my bank. Long process to supposedly try to fix Advance America’s mistake. A lot time & frustration. Supervisor seemed willing to help but wasn’t reachable at my non work hours. She said she had to listen to my calls & look at my emails... I knew she’d see I wasn’t lying, but still a bit insulting. After I was proven right after hearing the call, I still had to wait for her to find the emails. This was ridiculous dealing with from 10/21-10/28. Could have left a solution through my email which I gave permission but still wouldn’t. Or even fix the account so the notes would be there for any rep to read to me. So there were multi-phone rep issues and multi email issues. I gave up & will just be paying the loan off in full tomorrow.  FYI: if my bank wasn’t kind enough to fix this for me, it would have cost me 4 NSF charges and all 4 items returned. And those places could charge returned charge fees as well. So disappointed!AW",2
The lady that helped me with the loan…,My local store has always been a place I have enjoyed going and a much needed financial relieve during tough times. Until this past Friday. I found the employee to be rude. Even worse was the manager stood right there and let his employee be rude and hateful. They did not have enough cash and somehow tried to make me feel like that was my fault. I will be taking my business elsewhere.,2
The store base is good,I was told I was approved for a loan and would receive it by the next morning...its day 2 im waiting now. The whole purpose was to apply for emergency  help. Smh never again,2
Immediate pay is offered if you use a…,I'm at Advance America at 2:15 and the place is closed until 3:00. They need to put the correct hours on the web page.,2
Well so far its not going like i hoped…,"I was told that documents would be sent via email, but never sent. When I called I received no help.",2
Receptionist is really not helpful,i am very upset actually because i was approved yesterday for this loan and was supposed to be in my account this morning and wasnt and i have sent emails asking whats up and no answer   but the really nice thing is i have a payment due in one week for money i havent gotten yet and im on a 2 week pay schedule i mean i decided to do this loan even though it is extremely high interest because i was desperate to get it in one day and now it seems at the soonesr it will be 3 days since banks dont work on sundays and i didnt get it today so if i could rate less than 1 i would  thank you!,1
Why A,Can't get any answers and if I could leave no stars I would.  Still haven't received my funds,1
I requested $200 and received $250,"I applied for a loan 9/14 the due date was 10/13.  Knowing my Payday was on the 14th, I withdrew first loan and applied for a loan 9/15.  The due date didn't advance one day to meet my Payday.  It stayed at 10/13 causing me endless problems.",2
John does the most amazing job,Your customer service representative was top notch professional!!Your top management does not know what they are doing because it closed the Lyon Township office...very poor customer service by top management!!,2
She was a new employee,Ok. They approved me for my loan I agreed to the terms. Then they tried to make me pay 100 dollars first then they would make a western union transfer or money gram only they would not accept my  account numbers through an FDIC backed banking establishment. I use my netspend card only if it's good enough for the govt why not a advance america? When you can only do what you can do and have no way to pay the tax thing they ask for because you pay your bills. Why then would you pay a loan place up front you'd take all applicable taxes out of the loan amount and the loan would be settled on their monthly withdrawals from your account. Bad business burden. The rates good the loans good customer service and hoops bad.,2
I think-that it’s good what y’all are…,I haven't received my funding as promised,1
They got rid of credit/debit card…,If give them zero if I could.  You pay and pay make all your payments every month and it’s never paid off hmm.  Never use this it’s awful,2
It wasn't difficult getting the loan…,Haven’t received my money yet and they said it will be in my account today!,2
The representative did not take the…,I applied for a online loan on a Saturday around 4ish and they aren’t letting me receive my fund until a Tuesday all over it being Columbusday and stating banks aren’t open even thought my local Advanced America says I could receive it on that holiday. And my bank is open. I called and asked if there was anyway to expedite the process so I can get the money today and they offered no help. Not very happy with my first time ever using this kind of service. I will not be returning.,1
Poor customer service,"the day I went in there, I had changed bank accounts, unfortunately, and forgot to bring my bank statement. My phone was not working, and I was trying to get it activated, nothing was working, so I went home, and got my statemen. After I came back, I was treated kind of rudely, I thought, because, the girl working that morning, was too busy flirting with the guy ahead of me to try to get to me, after I already been there an hour before with all the technical problems. I've been going there for years, so she knew me, that's why I felt the way I did. I know, I was a problem, because she had to wait to see if I could get my phone to work, but, I didn't keep her waiting long. I just drove back home and grabbed my bank statement.",1
Money still has not deposited into my…,"I used your service and had the transaction done with my debit card. The money was deposited on my debit card and was to withdraw the payment on the debit card. I was NEVER told that the transaction could take up to 10 days. Unfortunately I had checks that bounced and three trips to your store, which is 40 miles round trip. I will not recommend to anyone to use your service using their debit card. I am happy with your service, but not using debit card.",1
Can’t cash check,Not the best being continually charge when office gets new office managers Just want my payment s to be applied correctly and honestly. Just want to get this over. Not roll over but Over,1
I applied for a loan at 8:15 am today…,"When I needed a little help, I thought I could get it from here. A LITTLE is all I got. Even though I would have it all paid back before the end of the month!",2
Always friendly and efficient,I'm not pleased with y'all at all I'm very angry I've been doing business with yall since hurricane Michael off and on. The first year when y'all started doing installment loans I applied after doing business with yall for a complete year y'all turned me down I go angry and refused to pay y'all got by your money I quit the payday loan I have a emergency so I'm back doing business with yall again y'all refuse to give me a installment loan Again so I'm looking for a replacement for y'all no worries y'all will get your damn mny but my business is going elsewhere y'all have really pissed me off .im gonna check with a lawyer and see what he says by by and FU,1
Online app to make payment not good,Your help during my time of need is very appreciated.   But my payday is Friday and your system always insist on the payment on Thursday.   I can't pay the day before I get paid.,1
I wanted to apply for a payday loan as…,Hhhhhhhhhhhhhhhhh,2
The employee didn't know how to help me…,The young women who are normally there are very friendly but on the third when i went there this women who I've never seen she was very corporate first she called which i didn't request a call or wanted if you look at my record I'm never late or request a call so I feel like she took it upon herself that's not leadership. You should know good customers from one's who are always late and need a call or request it.,2
This is my first time having a bad…,"WILL NOT...be using advance American again. Reason one it doesn't give cash for its vehicle title loans , reason two the checks that they issue can't be cashed at a major bank and third they couldn't load the net flex card i tried to use , for these reasons i WILL NOT use advance American again!!!!",2
ACH or debit clarity,"Do to others AS you want done for yourself.  Sound familiar?  Our Creator said it.  We are all accountable to Him.  A reasonable interest rate is like a credit union (Tyndall.org is very low but they do well and so does the world's largest credit union, Navy Federal Credit Union).  The reason I borrow is because I give my money to people I don't even know to help them.  Ever heard what our Creator said through His sinless Son about not storing up treasurers on earth?  And that it's more blessed to give than to receive?  No one can out give Jehovah and Jesus.  Be Blessed when you are not greedy.",1
I had applied for a loan online got…,"Ever since Jessica left, it seems like that location is falling apart. Not very friendly. They take breaks at weird hours, so that makes it inconvenient for us . With the exception of lunch. It doesn’t seem like she knows what she’s doing, it takes forever to get out of the store, where before it was so quick.",1
Horrible,I am so glad you asked cuz I'm very confused are you don't see anywhere we're alone amounts to 26235 but that is what I was charged I would really appreciate some clarification on that,1
You denied me,why are you closing your Huntington store will not drive 25miles to Wabash store will go to check into cash here in Huntington thanks anyway,1
I have always got a loan with you guys…,Got a loan from this place online. They get their money on the same day the loan is due and clears that night. Their system says 3 to 5 business days to clear which is a crock. This is not the 80s no longer where it takes that long. I called and asked if the lady could just verify that it cleared and same response. Have to wait 3 business days which means I'm waiting 5 since its the weekend. Would recommend staying away from this place if you need money faster and on limited income as they could care less and still running like its the 80s.,1
Great job,"I sometimes have money problems, and you guys are not very flexible when it comes to paying back the loans if I get on a payment plan I feel like if I only have $50 that payday that all I should have to pay that keeps me from borrowing more from you cause you split into 3 payments  I can't always afforded that",2
Old Asian lady is rude as hell,I applied yesterday and have gotten no feedback on whether it was approved or not. As far as I’m concerned I’ll never deal with this company again. The process is not supposed to take this long,1
Waited 10,You guy charged my account one ahead of my set pay date for no reason. I retired I get paid on the last day of each month. This month(September)has 30 days in it. You guy took the funds on the 29th of this month for no reason. Not good. My account was overdrawn and in the negative.,2
First you guys had me sign a document…,All stores close to me are closed on Tuesdays unable to get service,1
Every time I go I am treated with so…,"Had a mishap happen when I attempted to login to my account. In the middle of a transaction, the site logged me into another account, which caused me to pay off their loan unknowingly and get one in their name as well. When I confronted the company, they said their systems don't glitch and would not listen to what happened because they just wanted money and they owe me 300. You never contacted me like you claimed.",2
I just borrowed the money like 3 days…,"I had a horrible experience last week when I tried making my payment. Your computer was done; that I understand but the incompetence of your ppl was over the pale. I will never return to your storefront on Semoran Blvd. Since your manager, Betsy, left, it has not been the same. They barely speak English & the fact I gave them my debit card & they claimed it didn’t go through because  of the computer & to try later in the day. I happened to go to my bank and I find out the payment had gone through, the money was deducted from my account! I called these ppl back and asked for a receipt since the payment had gone through & no one could send me a receipt. I even called your corporate office & got nowhere. So you had my money but I had no proof except for my bank. To get a copy from my bank would cost me a fee. It was horrible and I ended up with chest pains. I finally got an email from your corporate office at 11:45 pm that night, almost 12 hours after the money was deducted from my account.I have been a customer for over 12 years and I have never seen such incompetence. I had to get some money yesterday but I went to the storefront where I always went for years. I followed your employee Betsy to the other store, but now that she is gone and after my experience last week, I will never return. I will get you paid off and never return. I used to give you five stars. No more.",2
My Experience,Ayanna was very helpful and shes a very nice person,1
Absolute worst company to deal with,No offense but I do better when I go into the office because at least I get my money then I still haven't gotten my money 3 days later going online and doing this crap,1
You denied me a loan,Staff was wonderful HOWEVER I received this review questionare BEFORE I have received the money..The money that was supposed to be INSTANTLY deposited in my account is NOT  yet deposited !!! This has caused me extreme problems because the money was for a family medical EMERGENCY!! I had thought twice about useing Advance America because this EXACT same thing happened to me the.last time. Last time I had used the on line service so this time I went in person to the store hoping to avoid any problems...apparently it makes no difference!!! I probably will never use Advance America again!!!Only reason they got any stars is because the staff was very nice.,1
Best n excellent service,It said I would get my money in 30 minutes and it's been over 24 hours and still do not have my money.,1
Not good Advance America,Simply put - the last two times I’ve used your company u had no cash on hand.   Then it cost me money to cash ur check (which two places would not honor)!!!!   Won’t use u again if u do not keep cash on hand.   J Campbell,1
Yes you did great,The customer service was great! They gave me a check for some unheard of bank that was rude and told me they only have part time tellers by apt only! I don't have a regular bank cost me $15.00 to cash the check! I am not happy. I was told they would let someone know. Not fair to me as a customer at all!,1
Late payments,I don't know who this lady was the day I went but she's rude as hell. Her customer service skills is none existing. She had her mom or someone on the speaker phone the who time. Then got upset sucking her teeth because she had to do work. Smh it was a fast experience but if this is customer service review she gets an F!,2
Online loan payments,"They advertise that they give loans ""up to $1,000!""  This is BS.  I make an average of over $7k/month and have PERFECT credit on 20 open lines of credit and yet was only given $400, presumably because my FICO score was only a 620, which is low due to credit cards being maxed out, which is why I needed to come to this lender of last resort in the first place.  People that come here have low FICO scores (usually because they have bad credit), not because they enjoy paying 90% APR to borrow money for short term periods.  Offering to loan $1k to people with high FICO scores when you charge 90% interest is a baseless claim, as no one with a high FICO score would borrow money at such ridiculous rates - they would just go to their bank.  Like most other payday lenders, they only really loan $400, although both ACE and MoneyTree loaned me $1k each, so I would suggest taking your business there instead of visiting these clowns.",2
Every month when i go to pay they are…,I will post review and post full page ad to tell every one you let PEOPLE get scammed I told you info your reply was this happens lol took 1000 dollars out of acct I highly recommend do not use any one that says they are with advance because it is a scam I filed fdic report stay AWAY from them,2
They didnt give me the whole amount i…,"Ive always had excellent service at this location. However, the lady who waited on me is lacking in customer service skills. I went in for a payday loan and i wanted it deposited directly to my bank. she scanned by debit card and told me she was getting an error ""funds not available""? For a deposit. Anyhow I didnt want to argue with her cause she immediately told me shed have to give me cash, which I don't prefer. So I had to take the cash to my bank for deposit which i dont feel safe doing and its inconvenient. I had also gone in on Saturday, 9/12/20, and when she pulled up my account she asked if i get my next check on 10/14. I told her i wasnt sure of the date but it is the second wednesday. Her response was ""You cant get a loan today. I asked why and she said i had to wait till 9/14. Doesnt converse in a friendly manner at all. Also I received a coupon to get $20 off next loan or payday. How do I get this?",1
I did the online application to pick…,When my last full payment was due before the change over in August I paid a full payment of 565.68. You received my payment with open arms. I fact I have been a client of you all since 2009. When I came in August to renew under the new rules I was totally rejected. I was told I could not get a loan with you guys even though told my credit was good with you all and you all did not understand why that wS happening. And now I can finally get a loan with you all and all I can get is 100.00 dollars. I am very hurt do please don’t ask me for a review.,1
Go into a store if you have one,These people are scammers they play stupid took 1000 of my last money I had I will hunt you down even if I have to crawl to you. Advance America is no good STAY AWAY NO MATTER WHAT THEY SAY,1
Rude.,The storefront in Arden in Sacramento Ca. is horrible. The staff there is rude and very unprofessional. Particularly Jessica T. She spoke to me in a very rude and demeaning manner. I will never patronize this location again due to her actions.Rhonda P.Retired Probation Officer.,2
It is now 10:17AM CST,"I always loved this company. They're reputable and reliable and very professional. I've never had a problem until August 2020 (I've been a customer many times over there previous years). I just got loan and that transaction went fine except they took the first payment out 2 weeks BEFORE I was paid, draining my bank account, leaving my account in the red, with no way to fix it. $35 a day overcharge fee for 2 weeks. I will never use this company again.",2
The location I usually use is closing…,I was very disappointed. I went to the store for a loan and the person that attended me was very rude and unprofessional. She didn’t like went I asking her for a employer that work at the store.,2
I still have not received my moneyMe,"Applied Friday no money in account on Saturday, Monday is a Holiday so no money until Tuesday you could have sent a message Want FUNDs faster pick up at nearest location",1
I wasn’t  given  all the information…,didnt realise the percentage i was needing to pay for services.  the lady was very nice n helpful but due to my needing to rush i didnt notice some of the info i was signing!  suggestiong if u want to get more customers lower by half or so your percentage!  i only came to your company out of disperation and if i had known the percentage at the time i never wouldve used your services!!!,1
I haven't been funded and no one will…,"If you think there is any chance you might have to file bankruptcy, AVOID ADVANCE AMERICA I am still struggling with them. I worked 2 jobs for 7 years trying to avoid having to file bankruptcy after getting laid off from one job and then having a bunch of things break down on me. Unfortunately, I ended up having medical issues that left me no choice but to discharge my debt. As much as I didn't want to, there was a sense of relief to not have debt collectors constantly calling. That was short-lived, however. Advance Americal started calling and demanding payment. I did realize they were missed on the paperwork, although since the debt was incurred before my discharge they are still included. My lawyer contacted them and they stopped calling for 6 months before they started again. I let them know again that it was discharged, the woman on the phone just yelled at me that they were just trying to collect what I owed even after I pointed out it was discharged. At this point, they won't stop calling (a couple of times a day) and I may have to pay another lawyer. They know the debt was discharged, they're just hoping if they harass me enough I will pay the debt even though legally I don't have to. I'm editing this to add that I called the customer comment line and was told by the bot after they verified my account that they are closed for Christmas and will open again on the 26th. For the record, I am calling on January 21. At this point, 3 years after I incurred the debt and 2 years after I declared bankruptcy, I am getting 3-4 calls a day from Advance America. I may have to change my number because each time I block their number they just call from a different one. Plain and simple, this is harassment. Now I will have to get another lawyer. Seriously, there are better places to get loans from, just go somewhere else.",1
Misleading interest rate info provided…,My experience with Advanced America has been awesome . The team at the Port Charlotte location has always been extremely helpful and caring and friendly.,2
I still have not received any money..,Bring Jessica back! Ever since she left the place is hell to deal with.,1
"Usually a great company, last rep horrible!",Applied for loan on line money was not deposited when said. Money still has not been deposited into my account.,2
My local store has always been a place…,My experience for this application was abysmal. The store experience has been excellent. The only reason that I stopped using you in favor of Amscot is due to your closed on Sunday and Amscot’s having a 24 hour location in Palm Bay. We needed a payday advance last night around 10 pm and the spouse has been using your application for a bit so I decided to give your application a try. So I put in the first application. I realize there would be no way I would get it that night but the small print at the bottom said it would appear in the bank the next day. I didn’t worry about it until I woke up just before work and found the money had not deposited and I had an email telling me to “resign” the paperwork which I did. This was at 10:08 am. The second application that was entered. I called and talked to a representative about this second application which stayed in Pending Review. She informed me it was approved. 10 minutes later I receive another email telling me that my application was not approved and was awaiting more information. I called the second time and was told that email was sent in error. I was going to cancel the application and go back to Amscot but I was told it would take an hour for it to clear. The money did show up right at 5 pm causing me to miss lunch due to not having the money I needed when I needed it. If I had just gone to Amscot in the first place a lot of stress would have been avoided.,1
I was told I was approved for a loan…,I have been a very good customer for many years. The gentlemen that assisted me with the new loan told me he needed to do a credit check and it would not show up on my credit. I told him how important it was that it did not show up on my credit. He assured me that it would not. Well it did and it's going to be on there for 2 years. I will never do business with this company again!,2
⁷Hours of operation,"Person who waited on me could not understand the information.  VERY VERY slow - not friendly.  Did not have on a Mask - when I entered, then that person put on a Mask.  Person who worked there about a year or two ago was VERY NICE, FRIENDLY AND HELPFUL.  This visit a week ago was horrible.",2
Did not receive my email documents.,"I called in to see if this location cold assist people who use Instacart and they said yes. I walk in after working 6 hours on a very hot day and I was treated so rudely I could not believe what was happening. The person at the counter did everything she could possibly do to stop me from getting a loan all while saying I've never done this before and that I wouldn't qaualify because my gross income and net income were not written out in bold letters on my bank statements. From her saying saying she has never heard of Instacart, a business she is supposed to offer services for to her questioning why my income fluctuated is beyond disturbing. I was told to bring in my bank statements and I did everything I could do to explain to a young girl who has no business handling people's finances while she uses her phone to text right in front of me when I ask her what my loan amount is makes me so angry. I repeated what I needed to over and over and she didn't listen to a word of it only to ask me if my bank account was actually open. She made me calculate my income with a pen and paper when I handed her all the info that was required. She called multiple managers to hand hold her through the process telling them I wouldn't qualify. At the end I asked her what my limit was and she said it be something like 250 which is what I needed to get my car going. When I told her that would be fine she said sorry actually umm it's 150 and laughed. To think that she would personally allow  me to only get what she thought was okay makes me sick. I asked her why is did that and she said sorry I don't know. When signing my agreement I was reading through the fine print only to be told you don't ha e to read that you will get it emailed makes her sound like a crook. At the end when she handed me what she thought I deserved I asked her what would be the corporate office number and she shut me down and said why would you want that and that if I had any complaints I should call the store manager as that was my only option. I waited till the end not knowing if she would deny me a loan because I may put in a complaint. Took her 3 times to give up her name to me. I have a feeing nothin .ore than a slap to the wrist will be handed down to a young adult who who should be immediately removed from the job despite not knowing her training because she smiles and knods her head to the right people. If anyone can find out what amount for a loan was actually permitted and what she gave is is the same or not will tell you what kind of person she is and make me wonder how many people or family's she will treat unprofessionaly because they just got off of work and are not dressed to impress for her",1
i am very upset actually because i was…,"Advance America Checks your credit for a payday loanDon't go to this company. If you have a good credit score, don't use this company to take out a payday loan because they check your credit through Clarity Services through Experian. Payday loans should not be used in credit, so this is definitely a misleading service. I will be disputing this with  Experian and a credit repair company and possibly contacting FTC. Even with my income, still got denied.",1
Can't get any answers and if I could…,I got approved for a loan but haven't gotten any money as of now. My phone is cut off at the moment so i need to use email if at all possible. I will give a higher star if it works out. I really need this money really bad to get my life back on track. This covid 19 has put a hurting on me and my family,1
I applied for a loan 9/14 the due date…,"I had no problem initiating and applying for a new loan as a return customer. The response was accurate and imediate, The application process was easy not troublesome. I was teated with respect as a return applicant. Thank you.",2
Your customer service representative and TOP MANAGEMENT,"I was approved for loan. I go to pick up money, but no stores in my area have the money available. I call the 800 number, they tell me they need to cancel my loan and I need to reapply to have money direct deposited. I reapply. They deny my loan for fraud possibilities??? Only thing I changed was where I want the money deposited. I needed the money!",2
Try again,An extremely nice group of people in the advance America store in Oklahoma City they were very fast and efficient I didn’t have to wait long at all I was very happy,1
I haven't received my funding as…,"I took out a loan, you said I was approved, you said you would send an email about when I would get my funds, I haven't heard anything from you, and have received no money.",2
If give them zero if I could,"When I originally submitted the application it stated I would have money in my account on the day I was applying..but after completing form, I was then notified that it will be three days before I receive the funds..this made it hard to pay bills that were due that day. Deceiving to imply one thing then change it upon completion of application. Did not help the current bind I was in",1
Not satisfied yet,"I was very disappointed this time the employee presumed I needed 500.00, and failed to ask me first and before i know she reposted 500 in my checking, and indicated she can not reverse so now I stick with more than I needed or wanted..... so now I will have to be forced to 555 in september total fubarDONT ASSUME ASK FIRST",1
I applied for a online loan,"Very disappointed when trying to make my payment online,  system was down most of the morning at one point I waited more then half hour and finally went in to my local pay station to make my payment.",1
I felt a little disrespted,You closed the other stores in the state at the time you changed systems.  You should have kept some other stores open till the change to the new loan system was implemented.  It took 54 minutes to finish one customer  the process took me from 1219 pm till 250pm give or take 5 minutes.,1
I used your service and had the…,"Posted a review a couple days ago. They said they would contact me to discuss review. Got a voicemail never spoke to anyone. I've done payday loans with them the rates are the same as others.Got a reply from advance America, they're clueless I never had a problem in the store.  I have a problem with the rates",1
Not the best being continually charge…,I never got my money already had an account not a first time user not a good experience. Called in to their customer service number they said they would investigate and contact me back in an hour. No one followed up!,2
When I needed a little help,The process took entirely too long. The rates are equal to loansharking. Shame on you.,1
I'm not pleased with y'all at all I'm…,Went in to get a loan went thru the process only to find out they didn’t have cash for the loan I was approved for... gave me a check on a Saturday when my bank was closed. I came in because I NEEDED CASH NOT A FKN CHECK which by the way anywhere I went to cash it they wanted to take my money out to cash it which is total bull!!,2
Confused,"I signed a contract to have the money come out on a specific date, but it was taken from my account 2 weeks earlier than the contract stating, resulting in quite the concerning surprise.",2
Renewal,"You did very badly, I requested the money before 10 so that I would receive the money today then when I checked it said I would not get it til Monday. And the person on the phone lied to me by saying it would be in my account by six, when I told her what the status said then she admitted I would not received the money on time. So I told her to cancel the loan that I would go get it on my own she said I would not be able to get one. I had to explain to ur rep that there are lots of places I could get a loan the sane day. So I’m very disappointed with your service a d lies.",1
More Manners,"I have never done business with you. If you think I did, it’s fraud and I hope you do something about it.",2
WILL NOT...be using advance American…,"When I was buzzed into the office, I was not greeted nor told that I would be given a check instead of cash.i had to sit there in silence for about 25 to 30 minutes before finding that out..the women who wears a dark brown to black wig is not very communicable..like I said I didn't even get a hi I will be right with you, I was just looked at by her.",2
Do to others AS you want done for…,You guys deposited my money in the wrong account,1
Not happy,"I have called n sent messages,I still can't get into my account.They put me on hold n still nothing happens,this really sucks.",2
I am so glad you asked cuz I'm very…,"Loving your neighbor (everyone on earth is your neighbor) AS yourself may not be popular in this world now controlled by our Creator's enemies but we are still accountable to Him.  Earning money is not wrong of course but being greedy is as we all know deep inside until we ruin our conscience.  The end of wickedness is coming fast but most people will not pay attention until it's too late sadly.  Our Creator does not want anyone to be destroyed but we all have free will and the choice to love Him = obeying Him with proper motive, or follow our own desires as satan and the demons and Adam have done and most people have throughout the history of human life.  Our Creator did not make robots.  He made us in His image but we must decide to love Him.  He deserves everything we have.  Please read Matthew 22:37 through 39 in the New World Translation.  May Jehovah Bless You Always as you seek Him and His righteousness (= right way) in Jesus His Son's Name.  AmenYour reply does not excuse your greed.  Laws are written for the lawless by imperfect people and you know that.  Again, treat others as you want to be treated.  You would not like being charged $55 for borrowing $500 for a few weeks, would you?  Be honest.",2
why are you closing your Huntington…,I don’t like that I had to wait over the weekend when I req the loan before 10 on a Friday I had no money for the whole weekend defeated themPurpose of getting the loan,1
Got a loan from this place online,"i have no business relationship with Advance America, but somehow they have my email account information and continue to send emails to me after I have contacted them to clear my email account from their records.   I will consider filing a better business complaint, if this harassment continues.  This have been going on for over a year.  No excuse for them to continue to contact me.",1
I sometimes have money problems,YALL MADE MY ACCOUNT OVER DRAFT $110.00 OF FEES BECAUSE THE DAY I TOOK THE LOAN I CALLED BACK AND TOLD WHO EVER I TALKED TO THAT I DIDN'T GET PAID UNTIL THURSDAYS HE ASSURED ME YALL WOULD NOT PULL THE MONEY OUT UNTIL THURSDAY BUT INSTEAD YALL PULLED THE MONEY OUT ON TUESDAY AND COSTED ME ALOT OF MONEY IN INSU FUNDS. TAUGHT ME A LESSON NOT TO TRUST PEOPLE AND NOT TO USE THIS SIGHT AGAIN.,1
