name,reviews,stars
Ingrid R,When you are 11 days late on a payment you will receive a call asking you what is the problem and why haven't you made a payment. They don't listen or try to work with you. Never went over 30 days late but they act like you are! I would never use them again. Also they lady that called before was aggressive about my interest on loan not about me. I was 10 days late on payment!,4
James Dorsey,"I had a central air, and a furnace unit go out in a rental property that I own, and I didn’t have enough money saved to get it fixed, and due to my husband paying our mortgage late many times, my credit wasn’t great, but you were quick, very nice, thorough and you gave me the loan. I was in a pinch, and you came through for me. And the girl I worked with on the loan Porscha Jackson, was very personable, nice, knowledgeable.",5
Jeanette W,Very professional and helpful. Made it easy for me to understand everything.very satisfied. Would recommend this company to anyone.,5
Donna,"I was caught up in some life changing scenarios... the death of spouse, a cross country move, some automobile issues as well as unforeseen personal medical expenses and a couple credit card bills that I wanted to go away.  I decided to pursue a small loan to consolidate everything ~ hence allowing me some breathing space.   I really wasn't sure I'd be able to make that happen, but OneMain Financial seemed to not even bat an eyelash and they REALLY helped me out of what had evolved into a very stressful situation.  The installments are totally manageable.  Bottom line?  OMF totally exceeded my expectations.  I couldn't possibly be more pleased - and thankful!      From the heart, Luanne Blossom",5
Gerda V,"The representative was kind, helpful, and efficient. Everything went very smoothly and my time at the office went by quickly and I left with the check in hand.",5
Steven B,They helped me to acquire a personal loan easily without putting so many obstacles.  They were kind efficient and gave me the necessary help at the moment.  I recommend them 100%,5
Betty K,Tremendous customer service!!! Calls returned promptly!!! Friendly and personable.Megan worked with us,4
Patrica,I just love working with Jenny! She very professional thorough heartwarming and funny. OneMain is very fortunate to have an employee like her. George is a hoot too!,5
Angela S,The application process was as easy as it could possibly be. I then had to show proof of ID as well as proof of income and that was about it. Very easy process.,5
James Hereford,"tris company is piece trash they play with the people only I apply for take cash out with my title I get approved they make me transfer the title so have to pay for emisión,taxes registration i spent about 800 hundred i ask the lady like 4 times i’m approved because I don’t want spend the money now for nothing she say you already approved so like 30 minutes before closing the loan she call me the underwriting declined you loan so i spent the money for nothing",5
Kenneth H,"It was a very easy and quick process. Maggie? Was very nice, friendly, and helpful. Everything was explained. Very good experiences.",5
Janice M,"Deceptive application process. If you don’t want don’t want hard inquiries on your credit report without what information they will actually need for the loan, don’t use. I am self-employed but was lead to believe that as long as I could show consistent paystubs, they would use them for verification of my income. I’m that is not the case",5
Barbara,The people at One Main are always helpful and honest while going through the process.,5
James Predmore,"Friendly and professional, I felt",5
MICHAEL LOCUST,You guys are the most Professional people I have ever dealt with. Ms Janelle is always available and helps me with any problems I have. There comes a time in everyone’s life where they just need a HELP UP not a HAND OUT. God bless you all and thanks for Always being there for me !’,5
Tanya O,I was very happy with the lady who assisted me and my husband with our loan she knew the answers to our questions if she didnt she would fine out and get back with me. I did enjoy working with her.      Thank you  Faith and Albert Purdue,5
Kathleen M,Very fast and efficient.  I am very impressed.,5
Rhonda Ostrander,Best experience ever!!! A smooth and easy transition. Was able to receive funds quickly. Customer service rep(Shelia) was also amazing she helped me have a wonderful experience with my loans. Thank you…,5
Oscar O,I was eligible for a refinance loan plus enough money to consolidate some bills with a cheaper payment than the combined amounts and pay them off sooner.,5
KATHI HEWITT,one main is a very professional and polite company,5
Jeffrey F,Process was surprisingly easy. I was  skeptical at first but they were professional and amazing,5
Douglas Kenyon,Courteous and efficient service was provided by telephone and in person. Thank you.,5
Patty T,I’m on my second loan with One Main. They give you the greatest service. Very understanding and they give me no hassle!! I would recommend them to anyone!,5
Walter R,The people that work in my local branch in NewCastle PA are the best anyone could have ask for when it comes to getting a loan. They are fast. They keep everything of your's private. Plus they will work with you on your payment options. Can't ask for anybody better.,5
Janell A,OneMain is awsome or at least lily from the morristown office was great.. she treated me like a family friend and was very helpful with every question.. it took us a few days over the phone to get my loan done so I give her 5 stars for putting up with me.. thanks so much..,5
Kenneth Munn,"Great customer service.Some of the nicest people I have ever dealt with,they made it simple and very fast.I had my money the next day and very low monthly payments.Thank you so much...",5
Robin C,"A One Main representative called me to see if I needed any additional $$ at this time or if I would want to look at consolidating my loans with them.   At the time I had 2 separate loans so they advised I could put both into one and also take out additional funds and have one payment monthly less than what I was making for 2 loans.   Truly appreciated the assistance and within 24 hours, loan was completed and next day $$ in my account.",5
Daniel O,I was helped with my problem. we solved it together.thank you,5
Shawn Roberts,Very transparent process. All terms are plainly explained in personal setting. No hidden costs or hidden add-ons. Very fast service.,5
Steve Gates,your frinedly staff is always there when u need them. quick loan reasonable payments,5
Dana M,"Had a loan in the past and everything went on without an issue. Received a call and was told they could loan additional funds. Was told everything was all set, and never heard anything back. The information was entered incorrectly on their end and caused the loan to be denied. Completely dissatisfied in how the issue was handled. I would advise anyone to go somewhere else for short term loans.",5
Doris S,Wonderful experience with only about 30 mins of time. Everything was made clearly. I enjoyed my visit,5
Catherine H,My experience with One Main Financial was absolutely fantastic.  The process of applying for a loan was easy and the customer service staff were very knowledgeable and helpful.  Definitely would recommend this company.,5
Laura K,"If you need money fast and have decent but not amazing credit, this is definitely the place. They were the only place I could get a loan with my credit score as fast as I got it, basically in cash. Got deposited straight into my bank in like 2 days max. Will definitely go back if I need to in the future.",5
Roxane W,They were very helpful explain all my options.,5
Ashley D,One main is very fast with the whole process. They also have many extra insurance plans you can sign up for. Very friendly and easy to work with.,5
Diana H,"Impeccable customer care and concern. Britney is above and beyond one of the nicest, compassionate and knowledgeable agents I have ever worked with.",5
Juan D Duran,May was very professional. I was very happy with the service she provided and she answered all my questions.,5
Gloria,Always have great service from all employees I have encountered.,5
Joan,Evan very polite professional and informative in all areas most important he understood my needs and complied with my request,5
Terry Adamec,First time asking for a loan and was very happy with all the help and support I received from my leander.she was very patient and explained with very clear details.Thank you,5
Vernon D,Teresa did everything to make my loan happen.  Extremely nice and I appreciate all the help.,5
Gail M,The process to complete our Loan was fantastic. Iris did a wonderful job making sure we had the needed documents. We were able to complete without headaches or frustration!,5
Ronald M,"Everyone was amazing...caring and expedient... Just wish the rate was lower, but what wonderful people to work wuth😊",5
Cullen D,Kelly from the Cape Coral office was very helpful. She kept me informed daily of the process and was extremely helpful with helping me sign my documents online.,5
Alexandra H,The person who worked with me want to the end and was one of the nicest person's I ever worked with!,5
Cheryl B,Very quick and easy. Staff is excellent.,5
Gerald B,"I had a pleasant visit with Lori Beth, very honest with my questions and helpful.  I'm happy to get some bills paid off. They seam to grow with interest!     Thanks for everything!",5
Charlene,"One Main Financial gave a loan offer, asked for basic personal information, approved the loan and paid over night. Very professional and easybto wok with.",5
Harold C,Good company to work with will work with you. Called me right away to get everything set up. I already have a loan with them. Signed up for one of the new offers. Got my payment lowered and didn't even have to go to the store to get my funds. Highly recommend if you get in a pinch.,5
Kichol K,One main financial was excellent fast and smooth!! That staff was awesome!!!Definitely will use in the future!!,5
R SANMIGUEL,Kellie Kyle was GREAT from the first phone call to making it so easy with all the paperwork.. Made me feel so good leaving there n got a good night's sleep... Thank you Kellie.,5
Phiip O'rourke,"My experience with getting a loan at One Main Financial was overall very good.  The only thing keeping it from being 5 stars was it took a little more time than I expected to actually receive the loan money.  But at the same time, I took a bit of time to get them all of the documents requested, so it equals out. Working with the people in the office was a great experience though, no complaints at all.  They are knowledgeable and super nice.  All in all it was a great experience and I would definitely use them again if I needed to.",5
Linda B,Got me everything I needed.,5
Amy S,"An absolutely wonderful experience. Tobie R., you are the best! I was apprehensive about getting the loan, considering my past credit history. I decided to do an online application and before I could finalize the last of the information, I received a call. I can not say enough about this agent. We have had two encounters, online and in person and the process each time went smoothly. OneMain, this agent is gem. Thanks for making this comfortable and easy!",5
Jennifer P,My experience with one main was excellent when I arrived the receptionist greeted me beautifully and seated me until my turn came to be waited on and the staff worked together so waiting period was not to my transaction was done very professional and I was very impressed and smiling out the door very pleased Thank You😍🙏,5
John C,"Worked with them before, therefore had no problem working with them this time.",5
Jessica M,Alex and Claudia were great they got me in and out within 45 minutes. This is my 2nd loan with them and both times were great.,5
Rose G,"I have been a customer for many years,, and have always enjoyed your staff",5
Donald B,"Ms Jennifer, was excellent as always and on key, and always enjoy doing business with her.  If friend needed help of any kind would tell them to talk with her. Have always been honest.",5
Gregory F,My experience with the loan officer was very good he was very knowledgeable and helpful they were able to provide the money I needed to do some much needed household repairs . I would recommend One Main to anyone in need of a loan . Thanks again One Main !,5
Heath H,"They gave false hope said my loan was approved only three days later, when I called them 5 different times spoke to 5 different people, to say the loan was denied no explanation, after making a hard inquiry on my personal credit report. I feel their staff is inadequately trained, each of the 5 representatives gave me a different response over a 5 day waiting period, that is HORRIBLE customer service!",5
Lisa Humphries,The ladies in the scottsbluff office are just awsome and great gals...,5
Stephanie Hobbs,very helpful and easy process ! GIO is great!,5
Raul Tabingo,For a first time getting a loan with insufficient credit usage I'm happy. The intrest is a little high but they got my payments at a reasonable rate. All and all my experience was nice. The staff are very professional. I feel that they we're honest with me from the start,5
Noor Ibrahim,I had a 5 out of 5 star interaction with Kara at the Carmel location! Very friendly and answered all questions and made things very clear. The customer service is 2nd to none. Bravo guys! And thank you!,5
Robert,They helped me when no one else would. I got the run around from some companies I've dealt with for years. Oneain helped.,5
Henry,"Very honest and straight forward on the loan. What I needed and what to expect. Answered every question I asked in a very friendly, yet professional manner.",5
Phillip V,Kind courteous thorough and very professional,5
Steven C,Communication was very tough during the entire process. Each call I am told something different. Even when calling in to clarify was difficult. I was never called back at the time I was told and ended up closing a week later. I was never updated on numbers until the end of the loan which was lower than I was told. Very frustrating process. The funds were deposited fast and that was all. Even when asking to do bi weekly it was put as monthly.,5
Patrick F,Thank You.  Friendly fast and handled my transaction like I was a personal friend. We need more businesses like this.,5
Ronald M,"The rates are high due to my credit score, but I'm given a 5 star rating because of Josephine. She was excellent.",5
David G,The process and communication was perfect!  Although I hate the interest rates....I appreciate the willingness to do the loan and the timely manner it closed.,5
Francis W.,"Helpful, super friendly, and quick! Very informative, went through everything!",5
Lisa M,The staff went above and beyond to provide best rate and excellent service,5
Robert M,"Very friendly, great experience.",5
Kayla J,Very quick and efficient and always polite,5
Amy B,Excellent and professional service. It was no hassle whatsoever. Thanks,5
Jessica ,We received first class service in the Riverview Florida office. It was quick and efficient and the agent was a great help. She was friendly helpful and caring.,5
Kisha M,Easy to work with informative and has all the correct answers. I’d recommend them anytime,5
Brice F,It was a great experience and did not take a long time.,4
Amber M,I had a very smooth new loan added to my existing loan.  I am very pleased with the Customer service I received. OneMain is the best place I have found in all my years of getting personal loans.  Everyone I have dealt with is very friendly and courteous to me. They always make sure that I understand what they are saying. They deserve to be recognized to their peers.,5
Charles M,The visit was quick and the associate made it easy to process my lone. Very professional and made me feel comfortable with the process. Thank you,5
Tracey H,"Prompt, professional and courteous service. Alyvia Harris was very thorough in explaining the loan process.  She made the entire process a pleasure rather than the arduous task I has anticipated.  These folks know their business and treat customers as ""customers"".not just another warm body off the street.  A truly rewarding experience.",5
Kristopher W,It was a ok .2nd time doing loan with one main.  And it seemed like I had to gather up more Information.  Then I wanted to that was alittle  aggravating.,5
Andy L,Only issue is that I have not been able to get a copy of my contract,5
Bernard P,the process was very easy and the agent was great using direct deposit the money was in my account next day,5
Katrice S,Service I received was absolutely incredible. Thank you for everything!,5
Joycelin J,Fantastic serviceFriendly FastReslistic,5
sonia E. Ridgeway,I had a very great experience. I always do with you guys. Marco and Edgar went above and beyond what I was expecting. Two great employees you have. I will gladly do business in the future with these guys,5
Danny Dwight S,I will definitely be coming back to One Main Financial for some of my lending needs thanks to the wonderful Heidi!!!! She was so friendly and helpful and made the process very easy. Thank you Heidi :),5
Susan G,Very efficient professional and staff always very helpful with smiles on their faces.,5
Katherine T,Very pleasant snd helpful.very knowledgeable.,5
sinthia saunders ,"I have had nothing but great experiences with OneMain I had taken one small personal loan out and then 3 months later realized I was couldn't get my head above water so I made a call and they took all my debt, car payment and open loans and gave me one loan that consolidated it all.  The interest was better than what I was paying on my old car refi so that was good I just wanted to be normal again during pandemic things were a mess now I can sleep everyone is paid and I have a monthly payment I can deal with instead of having all the balls in the air. Thank you for helping me",5
FM,Bri was an excellent person to work with on getting my loan and explaining things to me.,5
Elijah A,"Very knowledgeable and professionals and they got my finances together, I am very pleased and happy and very happy with the associate that assisted me, she was perfect.thanks",5
Marta R,"Overall a good experience. It took a bit longer than expected because of the miscommunication between myself and Alice, your agent, and the fact that we played phone tag for a while.I liked the closing of the paperwork",5
Dianna N,5 star service the lady Sherry was Great!!,5
Eunice J,My wife and I needed to get a puppy so it can be trained as a emotional support animal. As the covid-19 has gone on for nearly two years now it has been especially hard on my wife emotionally. The dog is necessary to help my wife stay emotionally healthy. Thank you so much One Main Financial for your help.,5
Crystal Constance,Super nice staff and easy to work with! I would recommend them to anyone.,5
Stella B,"It's been a very long time trying to get a loan from your company. But when it was approved, the Staff were courtsey, respectful, professional. I would recommend this company to other family members and friends.",5
Mike Lanham,One Main Financial is excellent to work with they went out of their way to help me secure a bill consolidation loan.,5
Lilretha M,I never taught it was that easy to go borrow money. great staff to work with.thanks,5
Carla F & Steve F.,Staff was helpful and prompt.  Enjoy doing business with them.,5
Michelle E,Always a pleasure working with the wonderful staff at the Culpeper location. The entire process was quick and easy.,5
Camille V,Everybody there was very friendly and polite and took care of my needs,5
Joe Fairleigh,The experience was positive and easy.  The employee was knowledgeable and answered my questions with no problem.  He explained things in detail.  We received the funds next day.  Excellent service.,5
Neil C,"Great service, Friendly. Ms. Murrell did an outstanding job explaining everything to me.",5
Leanna G,Gave me a chance when I needed a fresh start. Thank you so much,5
Alice Verburg Beamer,TThey were nice and helpful in every way and thank you so much.,4
Fredric R,"I came in and representatives were quick to address my concerns, detail the parameters and regulations and execute the appropriate actions to meet my needs.",5
Penny B,Very helpful. Hope to work with them again in the future,5
Tracy A,"The ladies, and especially my loan officer, were exceptionally knowledgeable in their field. My loan was explained in terms I could understand. When I decided to go through with the loan, it went through in a quick timely process. I'm very pleased!",5
William,Very pleasant experience all the way around,5
Danielle H,"I thank the Lord for One main financial making it possible to get the money I needed so quickly! Plus,The service of kind and patient people . One main financial have a blessed and beautiful day!👏🙏",5
Brenda Barker,"Stan was excellent.  Prompt courteous, explained everything.  No pressure to accept any offer. Worked around my schedule.",5
Philip E,"THE LADIES HERE ARE EXCELLENT TO WORK WITH.I PREFER TO PAY IN PERSON , SO I CAN INTERACT WITH THEM ON A REGULAR BASIS.THE INTEREST IS A LITTLE HIGH , BUT VERY CONVENIENT IN AN EMERGENGY. THANK YOU ONE MAIN FINANCIAL.WILLIAM BUCK",5
Gwen B,Thanks Kim you guy really helped me out thanks again.,2
alonzo johnson,So happy and grateful for there help very nice and helpful they help me out so much with out them I don’t know what I would of done they did everything to help me out and they did I would recommend this place very nice people thanks for your help Elmer Johnny Ronnie you guys are the best I will definitely stay with u guys if I need any other lone,5
Barbara Stepp,Customer service was great we feel welcome  we would recommend client anytime,5
Marta G,"I have had numerous loans with One Main over the years (all the way back to when it was American  General) and I always have a great experience with the location on 92nd!  Kane was very professional and accommodating to my needs of when to close my loan, and as  always Coco is amazing and makes you feel very comfortable while you are there.  She makes sure you are completely satisfied with everything!!!",5
Cindy L,Terry was very helpful for the gentleman b4 me. As I waited for my turn. She called me back. Very thorough. also continued to help other man and cheerful the whole time. Wonderful experience.,5
Anthony de la fuente,It’s always a pleasure doing business with One Main.  Very friendly and explained everything well.,5
Connie C,Tosha in Walterboro  is an amazing representative for your company.  She seems to know just when to call.,5
Horace S,"The staff was very friendly, helpful and efficient.",4
Keshi Terry,"I have dealt with Manager Sharon, in the Oneida N.Y office for this loan and several in the past and she professionally handled them in a quick friendly manner.",5
Agnes A,I worked with a gentleman who was friendly and professional every step of the way and worked hard for a great outcome.,5
Phillip B,My experience with onemain Financial was amazing.  Each time that I called needing help with uploading documents or just needing some advice on how to handle any issue that I might've been experiencing the team was always professional  and courteous.  Danielle was the best and I would recommend Onemain Financial to anyone needing help.,5
Carlus R,as usual the people at the bloomington office were great.,5
Jessica C,I was impressed by the amount of time it took to get me in and out of the office. Kim at the North Augusta SC office had everything ready when I got there and I really appreciate the way she explained everything to me and got me completed in a very short amount of time.,5
Barry B,this place has treated Me great sense the first time I went to them,5
Barbara B,Friendly people and it was an easy process.,5
Ebby,You done a really good job,5
Scott Cleland,"The customer service at my local branch is second to NONE. From making sure I stay a step ahead on paperwork to Wishing me a happy birthday, down to simple things like being comfortable in the office. Im not a good enough speller to list everything that they exceed expectations with.",5
Werner Wurth,"Excellent company, fast and friendly service thank you One Main!Dennis",5
Norma Moreno,My rep was very informative and friendly.  Couldn't ask for a better experience.,1
Randolph W,I am well pleased. She had so patience with me. Filling out everything on my phone. My truck caught a fire in the process and she had me to hung up and she called me back to check on me. Thank you so much.,5
Maureen Winslow,My experience with one main was the best they always take care of me and my mother.We always get treat like we are family and I will recommend them to anyone who is having a financial problems,5
Cheryl Knapton,"Kudos to Representative Michael,very good customer service. The company made it easy for me to get the loan I wanted,it was indeed  a pleasure doing  business  again  for the 3rd time with the Company.",5
James G,My experience there was wonderful. They helped me secure the loan without being nervous. The ladies there are A1 professionals. Try this place you won't regret it.,5
Jessie G,Very Satisfied with the service,5
Howard H,"My experience was great, everyone was pleasant and knowledgeable, all my needs were meet and satisfied. One main financial is great place to do business.                                       Sincerely A Green",4
Jacqueline S,"Fast and easy, thank you!",5
Russell B,"This was an exceptional experience. Both Brittany and Theresa were awesome! I have never had such a great loan process before, I would highly recommend One Financial to anyone seeking a fantastic experience!",5
Kelli B,The One Main Financial Manager made my experience one I would never forget. Sam made me feel at home and stress free throat the process. I will forever refer my friends and family to One main all because of the service Mr same provided me with! Great All around Customer Service from this caring individual.,5
Sandra H,"My Representative, Daniel ,  made everything easy and professional.",5
Veronica W,"Friendly, patient, and efficient is my testimony.",5
EdC,She was very sweet friendly loved the customer service. She explained everything very detailed. I felt like she cared about helping me and if there were any problems in the future with making a payment to be upfront  with you all and don't hesitate to call and reach out.,5
Louie H,Excellent place to get financial loans. great people that work with you very very nice I would not go anywhere else.,5
Patricia B,Holly was fantastic!!  Everything went very smooth and she was very helpful!   I would recommend her to all my friends!  Thanks!,5
Icylene M,Onemain was fast and efficient. They where very helpful and the process was fast and easy. Highly recommend onemain for someone that needs a little cash. Thanks onemain,2
Paul C,"Always a pleasure working with Shari, she is professional, she delivers excellent customer service and is an asset to One Main.",5
Felix P,"I have been a previous customer,  so when I needed my roof replaced I called Bob at the west 12th st branch. The process was fast and easy and Bob did a great job explaining what all the terms were and what they meant.  I look forward to dealing with the establishment again.",5
Dawn Davidson,It was an easy process and very timely. I was walked through the process and had my questions answered right away. Everyone was professional and explained everything thoroughly.,5
Patricia,Outstanding Customer service! Thank you again you'll never ever know how much you help me and my family.,5
Felafoai M,My whole experience was professional beyond means I felt like family and I recommend people to this day.,5
Andrea Roy,Helped me get a new loan for my furnace,5
Gerald Chvojka,The girl that worked with me did an awesome job! Thank You,5
Melody Seer,I was very pleased as I went in office.  I was missing my insurance card and they called and got that information for me.  I didn’t not have to go back home.  That was great customer service.,5
john gomez,Chris Ludwig was excellent to work with.,5
Steven Phillips,Always so helpful and the ladies that work there are wonderful!!! Recommend!!,5
Annette Hayward,It was a great. Courtney was very excited and went threw everything. I like going there and dealing with her. Thank you for asking,5
William Siegel,"One Main has always been there for me - while I am not thrilled with a 720 score getting back a 30% interest rate, the availability and quick gain of funds has been such an amazing help in these times!!",5
Maureen B,"My experience with OneMain Financial was excellent, lady helping us out explained and answered every question we has was very knowledgeable and made the process easy for us",5
MICHELLE-RENEE RICHARDSON,"The process was simple, quick and easy.  Thank you.",5
Lloyd B,"You want people to make on time payments , fix your web page "" ....and stop sending me your nonsense ""...",5
Edwina Wilkes,"The lady made my experince very difficult, different from preview visits.",5
Bernice P,"My experience with OneMain was extremely positive.  The banker who dealt with my application was courteous, professional, and straightforward, and my loan was reviewed and accepted in a short amount of time.",5
Russell,My experience with one main was amazing mark is the best thank you so much mark for your help,5
Terry B,"Scam. Not as represented at all. This is nothing but a ""title loan"" company which is illegal in several states.  They were also rude, disrespectful and refuse to honor my opt out, they continue to email me and text me even though I have politely asked them to stop.  I will be filing a complaint with the State of AZ next week as well.",5
Nellie G,"I appreciate the big help from One Main Financial at a time I needed a hand.  I especially appreciate and thank Denise for her professionalism, understanding, kindness and immediate help with my situation.",5
Willie Mae M,very impressed with service received by Robert. He was very helpful in getting everything done and making the transaction so easy. It was a pleasure to deal with him.,5
Sarah Hammontree,"So I was panicking to pay for dental treatments. I tried everywhere, time and time again I was denied. I figured it didn’t hurt to call and that was the best thing I did! Samantha helped me and let me tell you, I have never experienced such amazing customer service. She broke everything down with me. She was so patient with me, addressing all of my concerns. Give Sam a raise! Lol. Every person I spoke to before Samantha was exceptional as well! They were all committed to helping me, from the very first call. I wish I got all your names!!! What an amazing team!!!",5
Jessica C,I was stressed out trying to pay my credit card bills an keep a decent credit score. I was turned down by another bank an took a chance on One Main and I'm glad I did they were great!,5
Sherrie ,April in the Topeka office was great to work with. She is professional and kind.,1
Kristina Z,I want to thank One Main for giving me a lian at the time when i really need with no judgements no whole lot of questions why and what i need the lian for and the amount helped with what i need it for i would definitely recommend One Main Financial to everyone. Thank you gor your kindness,5
Steven B,The process of applying for a loan can be stressful. I would recommend Mike at OneMain to anyone in need of assistance in this process. The fact that he was willing to stay after hours just to help make sure my closing was successful shows how much dedication he has to his work and for people. He was very patient and kept his word when it came to communication and calling me back to keep me in the loop throughout the process. I am very appreciative of his services!,5
Patricia H,"I applied at this loan institution and received a loan. I was getting shot down at traditional banks. I want Georgia residents to be aware that I was told it was company policy that regardless of credit history, GA residents receive 35% interest and 35% is what I was charged. Thinking this was an extreme rate I looked up GA statute,  GA Code § 7-4-2 (2017) . And it says the ""(a) (1) (A) The legal rate of interest shall be 7 percent per annum simple interest where the rate percent is not established by written contract."" So even though this company did give me a loan they ( IN MY OPINION)Should be used as a last resort.",5
Rose D,"This was an easy & awesome experience. Sarah was incredibly, she was helpful, kind professional and on the ball. This was an easy experience. I will recommend One Main Financial to anyone looking for a quick loan that was easy & painless.",5
DEMETRE M,"The representative was awesome, professional,  and easy to work with.",5
S. C.,3rd time with One Main and they are extremely helpful throughout the entire process! Definitely a huge help to my family and I for the past 7 years.,5
RUBY J LEE,I was lied to about my 2nd load. I was made to believe that the 2 grand was going to be added to the 3 grand I already loaned.  Also that my monthly payment would only go up to 197 compared to the 140 I was paying. Some how my loan of a total of 5 turned into me owing 10 grand as well as a payment of 250 a month. So I was def cheated.,5
Angel N,"Lacy at the south western location in okc has been wonderful. She’s professional, kind and courteous.",5
Gumaree N,Great experience with Kathy. No visit closing was very handy,5
James K,Very nice and respectful.  Friendly and knew their stuff!!,5
Toni M,Thanks One Main you were outstanding and patient everything worked out fantastic.Thanks again.,5
Joe Yglesias,Staff was great fast response time on loan great place for people to get a loan,5
Brenda,Angel was very courteous and professional.  Great follow up.,5
Rufus Payne,"Ms. Dana Harry provided exceptional quality service during the processing and completion of my loan, 14 Sep 21.Thank You",5
Cilleen K,"Everyone, everything went well. Thank you.",5
Dwain L,She did a good job. The interest rate was a little high but she did a job.,5
Donna N,OneMain Financial; Amazing!!!Excellence in staffing and array of professionalism in helping those who are in need to achieve their financial goals…,5
Detra K,I have had my issues with the company and can not wait to pay them off,5
Rita H,Excellent service! They made so easy that I did it all over the phone. Pam was amazing and helped me throughout the process.,5
Sandra V,Very excellent customer service. Very pleased with your staff . Applied for my loan it was quick easy and effeciant.,5
Michael Malbrough,"So far...Awesome I was denied by, upgrade, upstart, pretty much everyone that pop up on a Google search Cant remember how I found these guy probably the goggle Algorithm but...I was approved for 12000 I only ask for 5000I do have a excellent credit score but my work history is shaky only net profit around $45,000 last year...Like I said I was denied by most even with a excellent credit score I got a decent interest rate..so no complaining i will Definitely use them again..",5
CCS,"EVERYTHING WENT PERFECT. I WAS VERY PLEASED WITH THE PROFESSIONAL AND CORDIAL MANNER IN WHICH I WAS SERVED. THANKS FOR YOUR KINDNESS AND THANKS FOR HOW PROMPT I RECEIVED MY LOAN.I CERTAINLY WILL CONSIDER ONE MAIN FOR FUTURE NEEDS. SINCERELY , CHRIS HARRIS",5
Mary,I would first like to say Thank you for giving me a loan    The process was very simple and all employees were amazing and very helpful,5
Dawn H,I had a tremendous experience working with Jacqueline at the Niagara Falls Blvd. Office of OneMain Financial. Getting my loan approved was a smooth process and went well. I was very pleased with the friendly manner and professionalism that Jacqueline showed towards me. A very 110 % positive experience!,5
Daphne L,This is a good company to go with. I people are outstanding ( thank you Peter)For everything.,5
Octavia,Kerri was an absolute pleasure to deal with. She was never knowledgeable and thorough with the process. Would definitely refer them to friends and family.,5
Edna E,OneMain is amazing to work with.  The branch that I visit has amazing people that quickly and effectively help you.,5
Barbara,I had a great experience.  Keep up with the great work.,4
Doris S,Had a great experience they made it easy and quick. Easy to understand and with the issues i was having with finding the right vehicle they stuck right with it.Thanks,5
K.S.,"Kinda saved my bacon, then when I was about done, offered a great loan extension. no pressure. just a shoulder up.",4
Sally D,"Jennifer was amazing, and the process was so easy and fast.",5
Kai Tolbert,"I was satisfied with the service, however do to computer problems what should have been a quick trip turned into 2 hours.  the personnel were very kind and apologetic.",5
Vicky H,I have been so happy with the results of OneMain.  Everyone is so professional and accommodating. I would refer them to my family and friends.,5
Berlinia Leonor,Clio was great and handled everything efficiently.,5
Cassandra N,My experience was fast easy and extremely pleasant.,5
Ronald R,Ashley was very good and explained to me everything very well . I truly appreciate her service to me,5
Joseph E Woods,"Great experience. Very professional, friendly staff. Helpful in getting me approved and fast to help complete the process. I greatly appreciate them and their curtousy...",5
Larry S,They help me alot.. Thank you..,5
Robert G,"I had a really good experience, they walked me through the whole process. When I ask for some time for my husband and I to make our decision they gave us the time.",5
Edward Stokes,Very easy process from start to finish. Eddie was thorough with his explanations of everything. Very pleased with OneMain,5
Morris L,Great service Im really appreciate Melissa she is a very good person and she will have a great job in this place thank her very much and thank all Onemain,5
John L,"We were approved for an unsecured loan.   From the get go, we provided them with all documentation and made this clear.  They had provided us with both an unsecured and secured options.  We didn't want a secured loan,  as it was just temporary, to get us through a brief time of tight finances.  We voiced these things to them; told us everything was set to sign; set up an appointment, that they attempted to cancel on us, while we were in the parking lot; and then told us everything would take longer because they needed to search out more options that they could offer with secured loans.  We again,  tried to voice that we were disinterested in a secured loan.   They seem disinterested in helping people and have extremely high interest rates (30%).  Credit cards have better rates.   Our credit isn't bad, and we were just approved for a refinance  at 2.65% interest rate.   This place is an unprofessional joke.  If negative stars were an option,  they would get a -10 stars.  I've never dealt with such a poor and sleazy business.  We're taking our business elsewhere.  Word to the wise,  just because an overall financial institution provides high ratings, doesn't mean that the individual branches produce those results.  Look into your local financial branches,  as well.  That's one mistake that I'll never make again.",5
Latice F,I was pleased with the service I received from One Main to obtain a desperately needed loan to have my car fixed. Everything was done in a few hours.,4
Sylvia F,Good and very helpful,5
Marc J,"I was a little skeptical at first. Was I giving all of my personal info to some scammer? But, as it turns out I was able to get a small personal loan without donating any blood or giving away my first born! Lol. Good experience all the way through the process.",5
Raymond B,They were super helpful with everything even when I was having some problems with one of my creditors. It feels so good to get the help.,5
David M,I like one main and have been coming for years. I trust them.,5
Wytia M,I had an exceptional experience.. Tesh was awesome to work with..,5
Melinda C,Izzy was knowledgeable and friendly had a good experience with one main financial.  Thanks again $$$$$,5
Ronald N,"The staff at OMF in Plano, Tx was awesome and friendly, making the entire process quick and painless.",5
John C,Everyone was  Exceptional I really enjoyed working with this company.,5
Margaret C,I was very satisfied with my loan process and Mrs. Loretta did everything with ease. I'd recommend One Main to anyone needing a little help.,5
Robert B,I recently refinanced my loan with One Main Financial and once again received outstanding customer service.  Thank you Scott!!,5
John Eodice,Everybody was great. Took only about half the time I thought it would.,5
Philton Velasco,Brett and arron were great made process so simply and easy will definitely be referring people and i willbe going back thanks,5
